mbl_cod,rsp_id,ts,local_time,DAILY_BREAKS,LOCATION_END,STRESS,PULSE_OX,HEART_RATE,RESPIRATION,BODY_BATTERY,STEPS,CALORIES,FLOORS,INTENSITY_MINUTES,LONGITUDE,LATITUDE,AVG_AMP,VOX_ACTV
"33075391","32744","1656970908","2022-07-04 17:41:48","1","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1657141159","2022-07-06 16:59:19","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1657224933","2022-07-07 16:15:33","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1657576006","2022-07-11 17:46:46","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.089708,-84.513006,0.0000,0.0000
"33075391","32744","1657660620","2022-07-12 17:17:00","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1657745081","2022-07-13 16:44:41","5","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1657830236","2022-07-14 16:23:56","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1658261520","2022-07-19 16:12:00","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1658783050","2022-07-25 17:04:10","5","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.089744,-84.512843,0.0000,0.0000
"33075391","32744","1658867455","2022-07-26 16:30:55","5","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1658952613","2022-07-27 16:10:13","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1659040611","2022-07-28 16:36:51","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1659390366","2022-08-01 17:46:06","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1659474952","2022-08-02 17:15:52","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1659649048","2022-08-04 17:37:28","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1659993086","2022-08-08 17:11:26","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1660082274","2022-08-09 17:57:54","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1660164130","2022-08-10 16:42:10","5","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.089831,-84.512958,0.0000,0.0000
"33075391","32744","1660249807","2022-08-11 16:30:07","4","3",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.133001,-84.517200,0.0000,0.0000
"33075391","32744","1660598816","2022-08-15 17:26:56","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1660682127","2022-08-16 16:35:27","5","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1660770852","2022-08-17 17:14:12","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1660858782","2022-08-18 17:39:42","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,41.247639,-81.657020,0.0000,0.0000
"33075391","32744","1661201371","2022-08-22 16:49:31","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1661289318","2022-08-23 17:15:18","4","3",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1661457978","2022-08-25 16:06:18","5","3",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1661805094","2022-08-29 16:31:34","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1661978582","2022-08-31 16:43:02","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1662067085","2022-09-01 17:18:05","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.092179,-84.509795,0.0000,0.0000
"33075391","32744","1662671293","2022-09-08 17:08:13","4","3",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.132822,-84.516614,0.0000,0.0000
"33075391","32744","1663100103","2022-09-13 16:15:03","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1663191867","2022-09-14 17:44:27","5","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1663624771","2022-09-19 17:59:31","3","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1663882913","2022-09-22 17:41:53","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,38.809274,-77.117080,0.0000,0.0000
"33075391","32744","1664829367","2022-10-03 16:36:07","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1664920054","2022-10-04 17:47:34","4","3",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.132445,-84.516568,0.0000,0.0000
"33075391","32744","1665608145","2022-10-12 16:55:45","5","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1666042478","2022-10-17 17:34:38","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1666211585","2022-10-19 16:33:05","5","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"33075391","32744","1666729438","2022-10-25 16:23:58","4","3",0.00,0.00,0.00,0.00,0.00,0,0,0,0,39.133596,-84.517014,0.0000,0.0000
"33075391","32744","1666902756","2022-10-27 16:32:36","4","3",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34633705","32702","1652131791","2022-05-09 17:29:51","2","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34633705","32702","1652219162","2022-05-10 17:46:02","2","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34633705","32702","1652299869","2022-05-11 16:11:09","1","5",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34633705","32702","1652391561","2022-05-12 17:39:21","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34633705","32702","1652818110","2022-05-17 16:08:30","5","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34633705","32702","1652995271","2022-05-19 17:21:11","2","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1652130447","2022-05-09 16:07:27","4","2",61.00,87.00,86.71,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1652223137","2022-05-10 17:52:17","4","2",82.00,0.00,97.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1652303270","2022-05-11 16:07:50","2","2",0.00,0.00,90.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1652393888","2022-05-12 17:18:08","1","2",66.00,0.00,84.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1652738834","2022-05-16 17:07:14","2","4",0.00,0.00,104.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1652825473","2022-05-17 17:11:13","4","7",69.00,0.00,96.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1652911738","2022-05-18 17:08:58","3","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1653000475","2022-05-19 17:47:55","3","6",0.00,0.00,103.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1653344142","2022-05-23 17:15:42","1","1",21.50,0.00,76.25,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1653428734","2022-05-24 16:45:34","3","7",0.00,0.00,97.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1653515061","2022-05-25 16:44:21","3","7",0.00,0.00,111.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1653599642","2022-05-26 16:14:02","2","5",0.00,0.00,104.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1654037945","2022-05-31 17:59:05","3","2",49.00,0.00,91.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1654204101","2022-06-02 16:08:21","4","7",0.00,0.00,84.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1654550569","2022-06-06 16:22:49","3","7",0.00,0.00,110.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1654637936","2022-06-07 16:38:56","3","7",0.00,0.00,119.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1654723907","2022-06-08 16:31:47","4","7",0.00,0.00,124.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1654813124","2022-06-09 17:18:44","4","7",78.00,0.00,96.60,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1655154967","2022-06-13 16:16:07","2","6",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1655241437","2022-06-14 16:17:17","3","2",0.00,0.00,88.67,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1655333920","2022-06-15 17:58:40","3","2",76.00,0.00,102.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1655416147","2022-06-16 16:49:07","3","7",75.50,0.00,97.33,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1655763589","2022-06-20 17:19:49","1","1",33.33,0.00,88.17,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1655850423","2022-06-21 17:27:03","4","5",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1655937486","2022-06-22 17:38:06","3","7",0.00,0.00,86.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1656025187","2022-06-23 17:59:47","3","4",51.00,0.00,92.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1656369157","2022-06-27 17:32:37","4","1",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1656456336","2022-06-28 17:45:36","1","7",77.67,0.00,99.60,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1656539914","2022-06-29 16:58:34","3","7",0.00,0.00,103.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1656624782","2022-06-30 16:33:02","2","7",0.00,0.00,94.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1656969700","2022-07-04 16:21:40","1","4",21.00,0.00,77.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1657146832","2022-07-06 17:33:52","2","1",0.00,0.00,114.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1657230727","2022-07-07 16:52:07","2","7",0.00,0.00,97.33,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1657577480","2022-07-11 17:11:20","2","7",0.00,0.00,97.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1657662966","2022-07-12 16:56:06","2","7",0.00,0.00,96.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1657746526","2022-07-13 16:08:46","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1657833889","2022-07-14 16:24:49","3","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1658180567","2022-07-18 16:42:47","3","4",0.00,0.00,118.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1658270002","2022-07-19 17:33:22","2","6",0.00,0.00,109.25,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1658442258","2022-07-21 17:24:18","1","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1658785347","2022-07-25 16:42:27","3","4",0.00,0.00,86.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1658871642","2022-07-26 16:40:42","2","4",0.00,0.00,90.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1658961649","2022-07-27 17:40:49","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1659044401","2022-07-28 16:40:01","3","2",57.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1659394738","2022-08-01 17:58:58","3","2",0.00,0.00,61.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1659563107","2022-08-03 16:45:07","3","7",0.00,0.00,113.67,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1659994240","2022-08-08 16:30:40","3","7",0.00,0.00,106.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1660084300","2022-08-09 17:31:40","3","6",0.00,0.00,110.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1660166311","2022-08-10 16:18:31","3","2",21.00,0.00,75.33,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1660255420","2022-08-11 17:03:40","3","5",0.00,0.00,97.67,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1660603560","2022-08-15 17:46:00","3","7",0.00,0.00,109.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1660684891","2022-08-16 16:21:31","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1660776659","2022-08-17 17:50:59","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1660858933","2022-08-18 16:42:13","4","4",0.00,0.00,110.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1661203777","2022-08-22 16:29:37","3","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1661295412","2022-08-23 17:56:52","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1661467879","2022-08-25 17:51:19","4","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1661811614","2022-08-29 17:20:14","3","5",0.00,0.00,105.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1661896691","2022-08-30 16:58:11","2","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1661982421","2022-08-31 16:47:01","2","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1662066553","2022-09-01 16:09:13","1","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1662414379","2022-09-05 16:46:19","1","4",0.00,0.00,82.67,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1662500525","2022-09-06 16:42:05","2","4",0.00,0.00,106.25,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1662588283","2022-09-07 17:04:43","3","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1662673067","2022-09-08 16:37:47","4","4",0.00,0.00,91.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1663019065","2022-09-12 16:44:25","4","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1663104936","2022-09-13 16:35:36","4","4",0.00,0.00,70.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1663276919","2022-09-15 16:21:59","4","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1663624682","2022-09-19 16:58:02","4","1",0.00,0.00,106.78,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1663711194","2022-09-20 16:59:54","4","7",0.00,0.00,96.73,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1663798381","2022-09-21 17:13:01","3","4",5.00,0.00,76.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1663882706","2022-09-22 16:38:26","4","1",0.00,0.00,102.33,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1664231344","2022-09-26 17:29:04","3","4",13.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1664319167","2022-09-27 17:52:47","3","7",0.00,0.00,73.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1664400082","2022-09-28 16:21:22","3","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1664485427","2022-09-29 16:03:47","3","2",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1664834896","2022-10-03 17:08:16","3","4",0.00,0.00,106.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1664920636","2022-10-04 16:57:16","3","4",20.00,0.00,72.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1665006582","2022-10-05 16:49:42","3","7",0.00,0.00,102.33,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1665092158","2022-10-06 16:35:58","3","5",0.00,0.00,83.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1665441420","2022-10-10 17:37:00","1","4",0.00,0.00,80.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1665522493","2022-10-11 16:08:13","2","2",0.00,0.00,79.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1665613009","2022-10-12 17:16:49","2","4",12.00,0.00,78.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1665697260","2022-10-13 16:41:00","3","4",0.00,0.00,102.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1666046542","2022-10-17 17:42:22","2","5",0.00,0.00,87.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1666127782","2022-10-18 16:16:22","2","2",22.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1666217741","2022-10-19 17:15:41","2","4",0.00,0.00,89.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1666301418","2022-10-20 16:30:18","2","7",0.00,0.00,122.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1666649452","2022-10-24 17:10:52","3","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1666734099","2022-10-25 16:41:39","4","4",0.00,0.00,89.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1666825154","2022-10-26 17:59:14","3","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"34865333","32708","1666905773","2022-10-27 16:22:53","3","2",0.00,0.00,81.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1652131791","2022-05-09 17:29:51","5","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1652219162","2022-05-10 17:46:02","6","5",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1652299869","2022-05-11 16:11:09","5","5",24.00,0.00,78.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1652391561","2022-05-12 17:39:21","7","5",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1652737479","2022-05-16 17:44:39","6","2",31.50,0.00,77.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1652818110","2022-05-17 16:08:30","6","5",0.00,0.00,85.75,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1652910174","2022-05-18 17:42:54","6","5",0.00,0.00,89.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1652995271","2022-05-19 17:21:11","7","5",63.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1653339684","2022-05-23 17:01:24","7","7",0.00,0.00,85.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1653426402","2022-05-24 17:06:42","7","5",0.00,0.00,92.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1653511943","2022-05-25 16:52:23","7","5",11.00,0.00,69.67,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1653598617","2022-05-26 16:56:57","7","5",0.00,0.00,89.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1653945130","2022-05-30 17:12:10","7","4",0.00,0.00,93.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1654029880","2022-05-31 16:44:40","7","4",41.50,0.00,86.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1654117347","2022-06-01 17:02:27","6","4",20.67,0.00,81.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1654205427","2022-06-02 17:30:27","6","4",22.00,0.00,68.67,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1654551031","2022-06-06 17:30:31","7","4",1.00,0.00,64.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1654632578","2022-06-07 16:09:38","6","5",0.00,0.00,87.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1654720544","2022-06-08 16:35:44","6","5",30.00,0.00,80.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1654807580","2022-06-09 16:46:20","6","5",0.00,0.00,92.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1655157534","2022-06-13 17:58:54","7","4",0.00,0.00,77.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1655243008","2022-06-14 17:43:28","7","7",0.00,0.00,76.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1655416705","2022-06-16 17:58:25","7","5",0.00,0.00,84.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1655846328","2022-06-21 17:18:48","7","7",50.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1655930393","2022-06-22 16:39:53","7","5",0.00,0.00,79.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1656019990","2022-06-23 17:33:10","7","5",0.00,0.00,71.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1656362048","2022-06-27 16:34:08","6","5",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1656446874","2022-06-28 16:07:54","7","5",61.00,0.00,115.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1656536317","2022-06-29 16:58:37","7","1",49.33,93.56,89.35,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1656620477","2022-06-30 16:21:17","6","5",0.00,0.00,102.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1656970908","2022-07-04 17:41:48","7","7",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1657051700","2022-07-05 16:08:20","6","5",0.00,0.00,81.50,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1657141159","2022-07-06 16:59:19","7","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1657224933","2022-07-07 16:15:33","7","5",0.00,0.00,81.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1657576006","2022-07-11 17:46:46","7","4",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1657660620","2022-07-12 17:17:00","7","5",0.00,0.00,0.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1657745081","2022-07-13 16:44:41","6","2",0.00,0.00,90.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
"35549180","32698","1657830236","2022-07-14 16:23:56","7","2",34.00,0.00,87.00,0.00,0.00,0,0,0,0,0.000000,0.000000,0.0000,0.0000
